brand,model,year,vehicle_age,mileage_km,fuel_type,seller_type,transmission,owner_type,price,price_currency
Maruti,Maruti Esteem Vxi - BSIII,2006,20,110000,Petrol,Individual,Manual,First Owner,95000,INR
Maruti,Maruti Estilo LXI,2014,12,43000,Petrol,Dealer,Manual,First Owner,225000,INR
Maruti,Maruti Grand Vitara MT,2007,19,145000,Petrol,Individual,Manual,Third Owner,479000,INR
Maruti,Maruti Gypsy E MG410W ST,1995,31,100000,Petrol,Individual,Manual,Second Owner,95000,INR
Maruti,Maruti Gypsy King HT BSIV,2001,25,49359,Petrol,Individual,Manual,Third Owner,409999,INR
Maruti,Maruti Gypsy King Hard Top,2000,26,60000,Petrol,Individual,Manual,Fourth & Above Owner,165000,INR
Maruti,Maruti Gypsy King Hard Top Ambulance BSIV,2005,21,70000,Petrol,Individual,Manual,Second Owner,300000,INR
Maruti,Maruti Ignis 1.2 AMT Alpha BSIV,2018,8,25000,Petrol,Individual,Automatic,First Owner,700000,INR
Maruti,Maruti Ignis 1.2 AMT Delta BSIV,2017,9,15000,Petrol,Individual,Automatic,First Owner,450000,INR
Maruti,Maruti Ignis 1.2 Alpha BSIV,2017,9,9161,Petrol,Individual,Manual,First Owner,500000,INR
Maruti,Maruti Ignis 1.2 Delta BSIV,2019,7,15000,Petrol,Individual,Manual,First Owner,500000,INR
Maruti,Maruti Ignis 1.2 Sigma BSIV,2019,7,40000,Petrol,Individual,Manual,First Owner,450000,INR
Maruti,Maruti Ignis 1.2 Zeta BSIV,2018,8,12000,Petrol,Individual,Manual,First Owner,500000,INR
Maruti,Maruti Ignis 1.3 Delta,2018,8,26350,Diesel,Dealer,Manual,First Owner,590000,INR
Maruti,Maruti Omni 5 Str STD,1998,28,60000,Petrol,Dealer,Manual,Third Owner,65000,INR
Maruti,Maruti Omni 8 Seater BSII,2015,11,70000,Petrol,Dealer,Manual,First Owner,238000,INR
Maruti,Maruti Omni 8 Seater BSIV,2013,13,35000,Petrol,Individual,Manual,First Owner,170000,INR
Maruti,Maruti Omni 8 Seater BSIV,2014,12,57112,Petrol,Dealer,Manual,First Owner,250999,INR
Maruti,Maruti Omni BSIII 8-STR W/ IMMOBILISER,2008,18,50000,Petrol,Individual,Manual,Second Owner,150000,INR
Maruti,Maruti Omni E 8 Str STD,2001,25,70000,Petrol,Individual,Manual,Third Owner,85000,INR
Maruti,Maruti Omni E 8 Str STD,2007,19,90000,Petrol,Individual,Manual,Fourth & Above Owner,110000,INR
Maruti,Maruti Omni E MPI STD BS IV,2014,12,11451,Petrol,Individual,Manual,First Owner,229999,INR
Maruti,Maruti Omni E MPI STD BS IV,2014,12,60516,Petrol,Individual,Manual,First Owner,250000,INR
Maruti,Maruti Omni E MPI STD BS IV,2016,10,5800,Petrol,Individual,Manual,Second Owner,240000,INR
Maruti,Maruti Omni E MPI STD BS IV,2017,9,34000,Petrol,Dealer,Manual,First Owner,215000,INR
Maruti,Maruti Omni E MPI STD BS IV,2017,9,50000,Petrol,Individual,Manual,Fourth & Above Owner,210000,INR
Maruti,Maruti Omni E MPI STD BS IV,2018,8,120000,Petrol,Individual,Manual,First Owner,250000,INR
Maruti,Maruti Omni E MPI STD BS IV,2018,8,20000,Petrol,Dealer,Manual,First Owner,288000,INR
Maruti,Maruti Omni LPG CARGO BSIII W IMMOBILISER,2009,17,90000,LPG,Individual,Manual,Second Owner,80000,INR
Maruti,Maruti Omni LPG STD BSIV,2006,20,135000,LPG,Individual,Manual,Fourth & Above Owner,60000,INR
Maruti,Maruti Omni MPI STD BSIV,2012,14,90000,Petrol,Individual,Manual,First Owner,250000,INR
Maruti,Maruti Omni MPI STD BSIV,2014,12,120000,Petrol,Individual,Manual,Third Owner,150000,INR
Maruti,Maruti Omni MPI STD BSIV,2015,11,70000,Petrol,Individual,Manual,First Owner,130000,INR
Maruti,Maruti Omni MPI STD BSIV,2016,10,120000,Petrol,Individual,Manual,First Owner,120000,INR
Maruti,Maruti Omni MPI STD BSIV,2018,8,10000,Petrol,Individual,Manual,First Owner,200000,INR
Maruti,Maruti Omni MPI STD BSIV,2018,8,20000,Petrol,Individual,Manual,First Owner,250000,INR
Maruti,Maruti Omni Maruti Omni MPI STD BSIII 5-STR W/ IMMOBILISER,2018,8,28000,Petrol,Dealer,Manual,First Owner,310000,INR
Maruti,Maruti Ritz LDi,2011,15,80000,Diesel,Individual,Manual,First Owner,250000,INR
Maruti,Maruti Ritz LDi,2013,13,90000,Diesel,Individual,Manual,Third Owner,280000,INR
Maruti,Maruti Ritz LDi,2013,13,140000,Diesel,Individual,Manual,Second Owner,290000,INR
Maruti,Maruti Ritz LDi,2016,10,50000,Diesel,Individual,Manual,Second Owner,299000,INR
Maruti,Maruti Ritz LDi,2016,10,100000,Diesel,Individual,Manual,Second Owner,380000,INR
Maruti,Maruti Ritz LDi,2016,10,90000,Diesel,Individual,Manual,Second Owner,400000,INR
Maruti,Maruti Ritz LXI,2009,17,15000,Petrol,Individual,Manual,First Owner,300000,INR
Maruti,Maruti Ritz LXi,2011,15,78892,Petrol,Dealer,Manual,First Owner,221000,INR
Maruti,Maruti Ritz LXi,2016,10,160000,Petrol,Individual,Manual,First Owner,275000,INR
Maruti,Maruti Ritz VDI (ABS) BS IV,2013,13,40000,Diesel,Individual,Manual,First Owner,490000,INR
Maruti,Maruti Ritz VDi,2009,17,80000,Diesel,Individual,Manual,Third Owner,175000,INR
Maruti,Maruti Ritz VDi,2010,16,100000,Diesel,Individual,Manual,Second Owner,148000,INR
Maruti,Maruti Ritz VDi,2011,15,40000,Diesel,Individual,Manual,Second Owner,150000,INR
Maruti,Maruti Ritz VDi,2011,15,90000,Diesel,Individual,Manual,Second Owner,180000,INR
Maruti,Maruti Ritz VDi,2011,15,120000,Diesel,Individual,Manual,First Owner,200000,INR
Maruti,Maruti Ritz VDi,2011,15,52895,Diesel,Dealer,Manual,First Owner,260000,INR
Maruti,Maruti Ritz VDi,2011,15,120000,Diesel,Individual,Manual,Second Owner,280000,INR
Maruti,Maruti Ritz VDi,2011,15,120000,Diesel,Individual,Manual,Second Owner,200000,INR
Maruti,Maruti Ritz VDi,2012,14,80000,Diesel,Individual,Manual,Second Owner,110000,INR
Maruti,Maruti Ritz VDi,2012,14,80000,Diesel,Individual,Manual,First Owner,300000,INR
Maruti,Maruti Ritz VDi,2012,14,120000,Diesel,Individual,Manual,Second Owner,220000,INR
Maruti,Maruti Ritz VDi,2012,14,119000,Diesel,Individual,Manual,Second Owner,325000,INR
Maruti,Maruti Ritz VDi,2012,14,110000,Diesel,Individual,Manual,Fourth & Above Owner,250000,INR
Maruti,Maruti Ritz VDi,2012,14,90000,Diesel,Individual,Manual,Second Owner,225000,INR
Maruti,Maruti Ritz VDi,2013,13,80000,Diesel,Dealer,Manual,First Owner,335000,INR
Maruti,Maruti Ritz VDi,2013,13,63000,Diesel,Individual,Manual,First Owner,330000,INR
Maruti,Maruti Ritz VDi,2013,13,60000,Diesel,Individual,Manual,Second Owner,240000,INR
Maruti,Maruti Ritz VDi,2014,12,133000,Diesel,Individual,Manual,First Owner,350000,INR
Maruti,Maruti Ritz VDi,2014,12,115000,Diesel,Individual,Manual,First Owner,250000,INR
Maruti,Maruti Ritz VXI,2009,17,80000,Petrol,Individual,Manual,First Owner,150000,INR
Maruti,Maruti Ritz VXI,2011,15,80000,Petrol,Individual,Manual,Second Owner,250000,INR
Maruti,Maruti Ritz VXi,2010,16,42000,Petrol,Individual,Manual,First Owner,265000,INR
Maruti,Maruti Ritz VXi,2014,12,35000,Petrol,Individual,Manual,First Owner,300000,INR
Maruti,Maruti Ritz VXi,2015,11,40000,Petrol,Individual,Manual,First Owner,320000,INR
Maruti,Maruti S-Cross Alpha DDiS 200 SH,2016,10,22000,Diesel,Dealer,Manual,First Owner,790000,INR
Maruti,Maruti S-Cross Alpha DDiS 200 SH,2017,9,30000,Diesel,Individual,Manual,First Owner,1000000,INR
Maruti,Maruti S-Cross Alpha DDiS 200 SH,2018,8,30000,Diesel,Individual,Manual,First Owner,950000,INR
Maruti,Maruti S-Cross Delta DDiS 200 SH,2019,7,10000,Diesel,Individual,Manual,First Owner,950000,INR
Maruti,Maruti S-Cross Facelift,2017,9,40000,Diesel,Individual,Manual,First Owner,800000,INR
Maruti,Maruti S-Cross Sigma DDiS 200 SH,2017,9,41000,Diesel,Individual,Manual,First Owner,690000,INR
Maruti,Maruti S-Cross Zeta DDiS 200 SH,2015,11,45974,Diesel,Trustmark Dealer,Manual,First Owner,750000,INR
Maruti,Maruti S-Cross Zeta DDiS 200 SH,2018,8,20000,Diesel,Individual,Manual,First Owner,1015000,INR
Maruti,Maruti S-Cross Zeta DDiS 200 SH,2018,8,50000,Diesel,Individual,Manual,First Owner,850000,INR
Maruti,Maruti S-Presso VXI Plus,2019,7,1950,Petrol,Individual,Manual,First Owner,450000,INR
Maruti,Maruti SX4 Celebration Diesel,2012,14,80000,Diesel,Individual,Manual,Second Owner,285000,INR
Maruti,Maruti SX4 Celebration Diesel,2012,14,120000,Diesel,Individual,Manual,First Owner,250000,INR
Maruti,Maruti SX4 Celebration Petrol,2012,14,90000,Petrol,Individual,Manual,Second Owner,220000,INR
Maruti,Maruti SX4 S Cross DDiS 320 Delta,2015,11,80000,Diesel,Individual,Manual,First Owner,325000,INR
Maruti,Maruti SX4 S Cross DDiS 320 Zeta,2016,10,80000,Diesel,Individual,Manual,First Owner,650000,INR
Maruti,Maruti SX4 S Cross DDiS 320 Zeta,2017,9,90000,Diesel,Individual,Manual,First Owner,700000,INR
Maruti,Maruti SX4 VDI,2011,15,90000,Diesel,Individual,Manual,Third Owner,260000,INR
Maruti,Maruti SX4 VDI,2011,15,100000,Diesel,Individual,Manual,First Owner,320000,INR
Maruti,Maruti SX4 VDI,2013,13,100000,Diesel,Individual,Manual,Second Owner,340000,INR
Maruti,Maruti SX4 Vxi BSIII,2007,19,90000,Petrol,Individual,Manual,Second Owner,120000,INR
Maruti,Maruti SX4 Vxi BSIII,2007,19,90000,Petrol,Individual,Manual,Second Owner,100000,INR
Maruti,Maruti SX4 Vxi BSIV,2010,16,70000,Petrol,Individual,Manual,First Owner,250000,INR
Maruti,Maruti SX4 Vxi BSIV,2012,14,110000,Petrol,Individual,Manual,Second Owner,225000,INR
Maruti,Maruti SX4 Vxi BSIV,2012,14,100000,Petrol,Individual,Manual,Second Owner,300000,INR
Maruti,Maruti SX4 Vxi BSIV,2013,13,35000,Petrol,Individual,Manual,First Owner,400000,INR
Maruti,Maruti SX4 ZDI,2011,15,90000,Diesel,Individual,Manual,Third Owner,220000,INR
Maruti,Maruti SX4 ZDI,2011,15,105000,Diesel,Dealer,Manual,First Owner,350000,INR
Maruti,Maruti SX4 ZDI,2012,14,70000,Diesel,Individual,Manual,Second Owner,310000,INR
Maruti,Maruti SX4 ZDI Leather,2012,14,60000,Diesel,Individual,Manual,Second Owner,400000,INR
Maruti,Maruti SX4 ZXI AT,2009,17,120000,Petrol,Individual,Automatic,Second Owner,130000,INR
Maruti,Maruti SX4 ZXI MT BSIV,2011,15,110000,Petrol,Individual,Manual,Third Owner,250000,INR
Maruti,Maruti SX4 ZXI MT BSIV,2011,15,160000,Petrol,Individual,Manual,Second Owner,150000,INR
Maruti,Maruti SX4 ZXI MT BSIV,2012,14,69069,Petrol,Dealer,Manual,First Owner,310000,INR
Maruti,Maruti SX4 Zxi BSIII,2007,19,80000,Petrol,Individual,Manual,Third Owner,160000,INR
Maruti,Maruti SX4 Zxi BSIII,2008,18,29173,Petrol,Dealer,Manual,First Owner,175000,INR
Maruti,Maruti SX4 Zxi BSIII,2008,18,10000,Petrol,Individual,Manual,First Owner,350000,INR
Maruti,Maruti SX4 Zxi with Leather BSIII,2007,19,78380,Petrol,Individual,Manual,First Owner,175000,INR
Maruti,Maruti SX4 Zxi with Leather BSIII,2008,18,60000,Petrol,Individual,Manual,Second Owner,225000,INR
Maruti,Maruti Swift 1.2 DLX,2014,12,40000,Petrol,Individual,Manual,Second Owner,351000,INR
Maruti,Maruti Swift 1.2 DLX,2015,11,40000,Petrol,Individual,Manual,First Owner,220000,INR
Maruti,Maruti Swift 1.2 DLX,2015,11,45000,Petrol,Individual,Manual,First Owner,217000,INR
Maruti,Maruti Swift 1.2 DLX,2018,8,35000,Petrol,Individual,Manual,First Owner,300000,INR
Maruti,Maruti Swift 1.3 DLX,2015,11,40000,Diesel,Individual,Manual,Second Owner,270000,INR
Maruti,Maruti Swift 1.3 LXI,2007,19,80000,Petrol,Individual,Manual,Second Owner,73000,INR
Maruti,Maruti Swift 1.3 VXI ABS,2006,20,110000,Petrol,Individual,Manual,Third Owner,95000,INR
Maruti,Maruti Swift 1.3 VXI ABS,2015,11,24600,Petrol,Dealer,Manual,First Owner,475000,INR
Maruti,Maruti Swift 1.3 VXi,2005,21,80000,Petrol,Individual,Manual,First Owner,110000,INR
Maruti,Maruti Swift 1.3 VXi,2005,21,118400,Petrol,Individual,Manual,First Owner,85000,INR
Maruti,Maruti Swift 1.3 VXi,2005,21,67000,Petrol,Individual,Manual,First Owner,160000,INR
Maruti,Maruti Swift 1.3 VXi,2006,20,110000,Petrol,Individual,Manual,Third Owner,130000,INR
Maruti,Maruti Swift 1.3 VXi,2006,20,66508,Petrol,Individual,Manual,Second Owner,80000,INR
Maruti,Maruti Swift 1.3 VXi,2006,20,45000,Petrol,Individual,Manual,First Owner,200000,INR
Maruti,Maruti Swift 1.3 VXi,2008,18,60000,Petrol,Individual,Manual,Second Owner,150000,INR
Maruti,Maruti Swift 1.3 VXi,2009,17,52536,Petrol,Individual,Manual,First Owner,199000,INR
Maruti,Maruti Swift 1.3 VXi,2009,17,62000,Petrol,Dealer,Manual,Second Owner,250000,INR
Maruti,Maruti Swift 1.3 VXi,2010,16,50000,Petrol,Individual,Manual,First Owner,260000,INR
Maruti,Maruti Swift AMT VXI,2018,8,18000,Petrol,Individual,Automatic,First Owner,600000,INR
Maruti,Maruti Swift AMT VXI,2019,7,25000,Petrol,Individual,Automatic,First Owner,575000,INR
Maruti,Maruti Swift DDiS LDI,2016,10,54000,Diesel,Dealer,Manual,First Owner,550000,INR
Maruti,Maruti Swift DDiS VDI,2015,11,68308,Diesel,Trustmark Dealer,Manual,First Owner,480000,INR
Maruti,Maruti Swift DDiS VDI,2017,9,120000,Diesel,Individual,Manual,First Owner,600000,INR
Maruti,Maruti Swift Dzire 1.2 Vxi BSIV,2012,14,49000,Petrol,Individual,Manual,Second Owner,395000,INR
Maruti,Maruti Swift Dzire 1.2 Vxi BSIV,2012,14,90000,Petrol,Individual,Manual,Second Owner,368000,INR
Maruti,Maruti Swift Dzire 1.2 Vxi BSIV,2014,12,52000,Petrol,Dealer,Manual,Second Owner,395000,INR
Maruti,Maruti Swift Dzire AMT VDI,2017,9,25000,Diesel,Individual,Automatic,First Owner,715000,INR
Maruti,Maruti Swift Dzire AMT VDI,2018,8,50000,Diesel,Individual,Automatic,First Owner,675000,INR
Maruti,Maruti Swift Dzire AMT VDI,2019,7,22000,Diesel,Individual,Automatic,First Owner,725000,INR
Maruti,Maruti Swift Dzire AMT VXI,2018,8,13800,Petrol,Individual,Automatic,First Owner,625000,INR
Maruti,Maruti Swift Dzire AMT ZXI,2019,7,60000,Petrol,Individual,Automatic,First Owner,550000,INR
Maruti,Maruti Swift Dzire AMT ZXI Plus BS IV,2017,9,8000,Petrol,Individual,Automatic,First Owner,710000,INR
Maruti,Maruti Swift Dzire LDI,2013,13,80000,Diesel,Individual,Manual,Fourth & Above Owner,250000,INR
Maruti,Maruti Swift Dzire LDI,2014,12,110000,Diesel,Individual,Manual,Second Owner,390000,INR
Maruti,Maruti Swift Dzire LDI,2014,12,70000,Diesel,Individual,Manual,Second Owner,450000,INR
Maruti,Maruti Swift Dzire LDI,2015,11,73000,Diesel,Individual,Manual,Third Owner,430000,INR
Maruti,Maruti Swift Dzire LDI,2017,9,90000,Diesel,Individual,Manual,First Owner,425000,INR
Maruti,Maruti Swift Dzire LDI,2018,8,80000,Diesel,Individual,Manual,First Owner,550000,INR
Maruti,Maruti Swift Dzire LDI,2018,8,38000,Diesel,Individual,Manual,Second Owner,545000,INR
Maruti,Maruti Swift Dzire LDI,2019,7,5000,Diesel,Individual,Manual,First Owner,650000,INR
Maruti,Maruti Swift Dzire LDI Optional,2015,11,170000,Diesel,Individual,Manual,Second Owner,419000,INR
Maruti,Maruti Swift Dzire LDIX Limited Edition,2014,12,100000,Diesel,Individual,Manual,Second Owner,425000,INR
Maruti,Maruti Swift Dzire LDi,2010,16,110000,Diesel,Individual,Manual,Third Owner,250000,INR
Maruti,Maruti Swift Dzire LDi,2012,14,120000,Diesel,Individual,Manual,Second Owner,325000,INR
Maruti,Maruti Swift Dzire LXI,2015,11,70000,Petrol,Individual,Manual,First Owner,375000,INR
Maruti,Maruti Swift Dzire LXI Option,2014,12,60000,Petrol,Individual,Manual,Second Owner,150000,INR
Maruti,Maruti Swift Dzire LXi,2011,15,100000,Petrol,Individual,Manual,Second Owner,150000,INR
Maruti,Maruti Swift Dzire Tour LDI,2014,12,190621,Diesel,Dealer,Manual,First Owner,300000,INR
Maruti,Maruti Swift Dzire VDI,2012,14,80000,Diesel,Individual,Manual,Third Owner,215000,INR
Maruti,Maruti Swift Dzire VDI,2012,14,80000,Diesel,Individual,Manual,First Owner,450000,INR
Maruti,Maruti Swift Dzire VDI,2013,13,61083,Diesel,Dealer,Manual,First Owner,425000,INR
Maruti,Maruti Swift Dzire VDI,2013,13,110000,Diesel,Individual,Manual,Second Owner,340000,INR
Maruti,Maruti Swift Dzire VDI,2013,13,37000,Diesel,Dealer,Manual,First Owner,525000,INR
Maruti,Maruti Swift Dzire VDI,2013,13,90010,Diesel,Dealer,Manual,Second Owner,360000,INR
Maruti,Maruti Swift Dzire VDI,2013,13,31800,Diesel,Dealer,Manual,First Owner,495000,INR
Maruti,Maruti Swift Dzire VDI,2013,13,55000,Diesel,Individual,Manual,First Owner,250000,INR
Maruti,Maruti Swift Dzire VDI,2014,12,79350,Diesel,Individual,Manual,Second Owner,434000,INR
Maruti,Maruti Swift Dzire VDI,2014,12,90000,Diesel,Individual,Manual,First Owner,400000,INR
Maruti,Maruti Swift Dzire VDI,2014,12,90000,Diesel,Individual,Manual,First Owner,240000,INR
Maruti,Maruti Swift Dzire VDI,2014,12,60000,Diesel,Individual,Manual,Second Owner,390000,INR
Maruti,Maruti Swift Dzire VDI,2014,12,107143,Diesel,Individual,Manual,Second Owner,200000,INR
Maruti,Maruti Swift Dzire VDI,2014,12,150000,Diesel,Individual,Manual,First Owner,425000,INR
Maruti,Maruti Swift Dzire VDI,2014,12,120000,Diesel,Individual,Manual,First Owner,300000,INR
Maruti,Maruti Swift Dzire VDI,2014,12,90000,Diesel,Individual,Manual,First Owner,409999,INR
Maruti,Maruti Swift Dzire VDI,2014,12,100000,Diesel,Individual,Manual,Second Owner,380000,INR
Maruti,Maruti Swift Dzire VDI,2014,12,110000,Diesel,Individual,Manual,Second Owner,480000,INR
Maruti,Maruti Swift Dzire VDI,2014,12,30000,Diesel,Individual,Manual,First Owner,254999,INR
Maruti,Maruti Swift Dzire VDI,2014,12,40000,Diesel,Individual,Manual,Third Owner,185000,INR
Maruti,Maruti Swift Dzire VDI,2014,12,101000,Diesel,Dealer,Manual,First Owner,480000,INR
Maruti,Maruti Swift Dzire VDI,2015,11,60000,Diesel,Individual,Manual,Second Owner,490000,INR
Maruti,Maruti Swift Dzire VDI,2015,11,50000,Diesel,Individual,Manual,First Owner,480000,INR
Maruti,Maruti Swift Dzire VDI,2015,11,100000,Diesel,Individual,Manual,First Owner,530000,INR
Maruti,Maruti Swift Dzire VDI,2015,11,50000,Diesel,Individual,Manual,First Owner,650000,INR
Maruti,Maruti Swift Dzire VDI,2015,11,60000,Diesel,Individual,Manual,First Owner,320000,INR
Maruti,Maruti Swift Dzire VDI,2015,11,92621,Diesel,Dealer,Manual,First Owner,455000,INR
Maruti,Maruti Swift Dzire VDI,2015,11,58000,Diesel,Individual,Manual,First Owner,650000,INR
Maruti,Maruti Swift Dzire VDI,2015,11,50000,Diesel,Individual,Manual,First Owner,520000,INR
Maruti,Maruti Swift Dzire VDI,2015,11,80000,Diesel,Individual,Manual,First Owner,535000,INR
Maruti,Maruti Swift Dzire VDI,2015,11,89000,Diesel,Individual,Manual,First Owner,470000,INR
Maruti,Maruti Swift Dzire VDI,2015,11,61187,Diesel,Dealer,Manual,First Owner,550000,INR
Maruti,Maruti Swift Dzire VDI,2015,11,170000,Diesel,Individual,Manual,First Owner,470000,INR
Maruti,Maruti Swift Dzire VDI,2016,10,60000,Diesel,Individual,Manual,First Owner,525000,INR
Maruti,Maruti Swift Dzire VDI,2016,10,40000,Diesel,Individual,Manual,Second Owner,284000,INR
Maruti,Maruti Swift Dzire VDI,2016,10,65000,Diesel,Dealer,Manual,First Owner,630000,INR
Maruti,Maruti Swift Dzire VDI,2016,10,80000,Diesel,Individual,Manual,First Owner,540000,INR
Maruti,Maruti Swift Dzire VDI,2017,9,46507,Diesel,Trustmark Dealer,Manual,First Owner,600000,INR
Maruti,Maruti Swift Dzire VDI,2017,9,34400,Diesel,Dealer,Manual,First Owner,611000,INR
Maruti,Maruti Swift Dzire VDI,2017,9,60000,Diesel,Individual,Manual,First Owner,600000,INR
Maruti,Maruti Swift Dzire VDI,2017,9,40000,Diesel,Individual,Manual,Second Owner,610000,INR
Maruti,Maruti Swift Dzire VDI,2017,9,90000,Diesel,Individual,Manual,First Owner,650000,INR
Maruti,Maruti Swift Dzire VDI,2017,9,66000,Diesel,Individual,Manual,Third Owner,600000,INR
Maruti,Maruti Swift Dzire VDI,2018,8,25000,Diesel,Individual,Manual,First Owner,800000,INR
Maruti,Maruti Swift Dzire VDI,2018,8,50000,Diesel,Individual,Manual,First Owner,500000,INR
Maruti,Maruti Swift Dzire VDI,2018,8,20000,Diesel,Individual,Manual,First Owner,680000,INR
Maruti,Maruti Swift Dzire VDI,2018,8,38217,Diesel,Individual,Manual,First Owner,700000,INR
Maruti,Maruti Swift Dzire VDI,2018,8,20000,Diesel,Individual,Manual,First Owner,750000,INR
Maruti,Maruti Swift Dzire VDI,2018,8,15000,Diesel,Individual,Manual,First Owner,720000,INR
Maruti,Maruti Swift Dzire VDI,2019,7,5000,Diesel,Individual,Manual,First Owner,650000,INR
Maruti,Maruti Swift Dzire VDI,2019,7,20000,Diesel,Individual,Manual,First Owner,650000,INR
Maruti,Maruti Swift Dzire VDI,2019,7,35000,Diesel,Individual,Manual,First Owner,650000,INR
Maruti,Maruti Swift Dzire VDI,2019,7,40000,Diesel,Individual,Manual,First Owner,680000,INR
Maruti,Maruti Swift Dzire VDI Optional,2017,9,18500,Diesel,Dealer,Manual,First Owner,725000,INR
Maruti,Maruti Swift Dzire VDI Optional,2017,9,35000,Diesel,Individual,Manual,First Owner,720000,INR
Maruti,Maruti Swift Dzire VDi,2008,18,82000,Diesel,Individual,Manual,Second Owner,250000,INR
Maruti,Maruti Swift Dzire VDi,2009,17,150000,Diesel,Individual,Manual,Third Owner,250000,INR
Maruti,Maruti Swift Dzire VDi,2009,17,50000,Diesel,Individual,Manual,First Owner,300000,INR
Maruti,Maruti Swift Dzire VDi,2009,17,120000,Diesel,Individual,Manual,Second Owner,150000,INR
Maruti,Maruti Swift Dzire VDi,2009,17,190000,Diesel,Individual,Manual,Third Owner,270000,INR
Maruti,Maruti Swift Dzire VDi,2010,16,110000,Diesel,Individual,Manual,Second Owner,250000,INR
Maruti,Maruti Swift Dzire VDi,2010,16,120000,Diesel,Individual,Manual,Third Owner,300000,INR
Maruti,Maruti Swift Dzire VDi,2011,15,190000,Diesel,Individual,Manual,Third Owner,375000,INR
Maruti,Maruti Swift Dzire VDi,2012,14,33000,Diesel,Individual,Manual,First Owner,450000,INR
Maruti,Maruti Swift Dzire VDi,2012,14,140000,Diesel,Individual,Manual,Second Owner,250000,INR
Maruti,Maruti Swift Dzire VXI,2013,13,80000,Petrol,Individual,Manual,First Owner,475000,INR
Maruti,Maruti Swift Dzire VXI,2015,11,90000,Petrol,Individual,Manual,First Owner,400000,INR
Maruti,Maruti Swift Dzire VXI,2015,11,70000,Petrol,Individual,Manual,Second Owner,400000,INR
Maruti,Maruti Swift Dzire VXI 1.2 BS IV,2018,8,40000,Petrol,Individual,Manual,First Owner,615000,INR
Maruti,Maruti Swift Dzire VXi,2009,17,60000,Petrol,Individual,Manual,Third Owner,250000,INR
Maruti,Maruti Swift Dzire VXi,2009,17,110000,Petrol,Individual,Manual,Fourth & Above Owner,200000,INR
Maruti,Maruti Swift Dzire VXi,2009,17,80659,Petrol,Dealer,Manual,First Owner,250000,INR
Maruti,Maruti Swift Dzire VXi,2010,16,97000,Petrol,Individual,Manual,Second Owner,370000,INR
Maruti,Maruti Swift Dzire VXi,2011,15,100000,Petrol,Individual,Manual,Second Owner,300000,INR
